date,tenor_yrs,yield_pct
2020-07-22,0.4462696783025325,2.07
2020-07-22,0.4462696783025325,2.06
2020-07-22,1.4455852156057496,3.07
2020-07-22,2.4449007529089664,4.1899999999999995
2020-07-22,2.4449007529089664,4.09
2020-07-22,4.446269678302532,5.699999999999999
2020-07-22,4.446269678302532,5.380000000000001
2020-07-22,5.44558521560575,6.119999999999999
2020-07-22,6.444900752908967,6.140000000000001
2020-07-22,8.446269678302533,6.48
2020-07-22,10.444900752908966,6.71
2020-07-23,0.44353182751540043,2.08
2020-07-23,0.44353182751540043,2.07
2020-07-23,1.4428473648186173,3.1
2020-07-23,2.4421629021218343,4.24
2020-07-23,2.4421629021218343,4.15
2020-07-23,4.4435318275154,5.79
2020-07-23,4.4435318275154,5.48
2020-07-23,5.4428473648186175,6.23
2020-07-23,6.442162902121835,6.25
2020-07-23,8.4435318275154,6.609999999999999
2020-07-23,10.442162902121835,6.859999999999999
2020-07-24,0.4407939767282683,2.0
2020-07-24,0.4407939767282683,1.9899999999999998
2020-07-24,1.4401095140314852,2.98
2020-07-24,2.439425051334702,4.109999999999999
2020-07-24,2.439425051334702,4.02
2020-07-24,4.440793976728268,5.71
2020-07-24,4.440793976728268,5.4
2020-07-24,5.4401095140314855,6.17
2020-07-24,6.439425051334703,6.24
2020-07-24,8.44079397672827,6.609999999999999
2020-07-24,10.439425051334702,6.890000000000001
2020-07-27,0.432580424366872,1.9699999999999998
2020-07-27,0.432580424366872,1.9699999999999998
2020-07-27,1.431895961670089,2.89
2020-07-27,2.431211498973306,3.94
2020-07-27,2.431211498973306,3.84
2020-07-27,4.432580424366872,5.59
2020-07-27,4.432580424366872,5.26
2020-07-27,5.431895961670089,6.08
2020-07-27,6.431211498973306,6.140000000000001
2020-07-27,8.432580424366872,6.550000000000001
2020-07-27,10.431211498973306,6.859999999999999
2020-07-28,0.42984257357973993,1.96
2020-07-28,0.42984257357973993,1.9699999999999998
2020-07-28,1.429158110882957,2.88
2020-07-28,2.428473648186174,3.98
2020-07-28,2.428473648186174,3.87
2020-07-28,4.42984257357974,5.609999999999999
2020-07-28,4.42984257357974,5.279999999999999
2020-07-28,5.429158110882957,6.109999999999999
2020-07-28,6.4284736481861735,6.17
2020-07-28,8.429842573579739,6.550000000000001
2020-07-28,10.428473648186174,6.84
2020-07-29,0.4271047227926078,1.94
2020-07-29,0.4271047227926078,1.9499999999999997
2020-07-29,1.4264202600958247,2.82
2020-07-29,2.425735797399042,3.91
2020-07-29,2.425735797399042,3.81
2020-07-29,4.427104722792608,5.52
2020-07-29,4.427104722792608,5.1899999999999995
2020-07-29,5.426420260095825,6.02
2020-07-29,6.425735797399041,6.08
2020-07-29,8.427104722792608,6.46
2020-07-29,10.425735797399042,6.75
2020-07-30,0.4243668720054757,1.96
2020-07-30,0.4243668720054757,1.9699999999999998
2020-07-30,1.4236824093086926,2.87
2020-07-30,2.42299794661191,4.0
2020-07-30,2.42299794661191,3.9
2020-07-30,4.424366872005476,5.640000000000001
2020-07-30,4.424366872005476,5.32
2020-07-30,5.423682409308693,6.119999999999999
2020-07-30,6.422997946611909,6.199999999999999
2020-07-30,8.424366872005475,6.5600000000000005
2020-07-30,10.42299794661191,6.84
2020-07-31,0.4216290212183436,1.94
2020-07-31,0.4216290212183436,1.9499999999999997
2020-07-31,1.4209445585215605,2.73
2020-07-31,2.4202600958247777,3.79
2020-07-31,2.4202600958247777,3.7
2020-07-31,4.421629021218344,5.41
2020-07-31,4.421629021218344,5.07
2020-07-31,5.420944558521561,5.9
2020-07-31,6.420260095824777,5.949999999999999
2020-07-31,8.421629021218344,6.35
2020-07-31,10.420260095824778,6.630000000000001
2020-08-03,0.4134154688569473,1.9499999999999997
2020-08-03,0.4134154688569473,1.96
2020-08-03,1.4127310061601643,2.7800000000000002
2020-08-03,2.412046543463381,3.84
2020-08-03,2.412046543463381,3.75
2020-08-03,4.413415468856948,5.4
2020-08-03,4.413415468856948,5.08
2020-08-03,5.412731006160164,5.869999999999999
2020-08-03,6.412046543463381,5.93
2020-08-03,8.413415468856947,6.32
2020-08-03,10.412046543463381,6.6
2020-08-04,0.4106776180698152,1.9300000000000002
2020-08-04,0.4106776180698152,1.9499999999999997
2020-08-04,1.4099931553730323,2.8
2020-08-04,2.409308692676249,3.84
2020-08-04,2.409308692676249,3.75
2020-08-04,4.4106776180698155,5.42
2020-08-04,4.4106776180698155,5.1
2020-08-04,5.409993155373032,5.9
2020-08-04,6.409308692676249,5.96
2020-08-04,8.410677618069816,6.35
2020-08-04,10.40930869267625,6.65
2020-08-05,0.4079397672826831,1.9499999999999997
2020-08-05,0.4079397672826831,1.96
2020-08-05,1.4072553045859,2.81
2020-08-05,2.406570841889117,3.89
2020-08-05,2.406570841889117,3.8
2020-08-05,4.407939767282683,5.449999999999999
2020-08-05,4.407939767282683,5.119999999999999
2020-08-05,5.4072553045859,5.91
2020-08-05,6.406570841889117,5.970000000000001
2020-08-05,8.407939767282683,6.369999999999999
2020-08-05,10.406570841889117,6.640000000000001
2020-08-06,0.405201916495551,1.9
2020-08-06,0.405201916495551,1.9100000000000001
2020-08-06,1.404517453798768,2.74
2020-08-06,2.403832991101985,3.86
2020-08-06,2.403832991101985,3.77
2020-08-06,4.405201916495551,5.5600000000000005
2020-08-06,4.405201916495551,5.220000000000001
2020-08-06,5.404517453798768,6.050000000000001
2020-08-06,6.403832991101985,6.1
2020-08-06,8.405201916495551,6.52
2020-08-06,10.403832991101986,6.83
2020-08-07,0.4024640657084189,1.8900000000000001
2020-08-07,0.4024640657084189,1.8900000000000001
2020-08-07,1.4017796030116358,2.69
2020-08-07,2.401095140314853,3.81
2020-08-07,2.401095140314853,3.71
2020-08-07,4.402464065708419,5.49
2020-08-07,4.402464065708419,5.15
2020-08-07,5.401779603011636,6.0
2020-08-07,6.401095140314853,6.050000000000001
2020-08-07,8.402464065708418,6.449999999999999
2020-08-07,10.401095140314853,6.76
2020-08-10,0.3942505133470226,1.9100000000000001
2020-08-10,0.3942505133470226,1.92
2020-08-10,1.3935660506502396,2.7800000000000002
2020-08-10,2.3928815879534566,3.93
2020-08-10,2.3928815879534566,3.83
2020-08-10,4.394250513347022,5.640000000000001
2020-08-10,4.394250513347022,5.279999999999999
2020-08-10,5.393566050650239,6.16
2020-08-10,6.392881587953457,6.18
2020-08-10,8.394250513347023,6.529999999999999
2020-08-10,10.392881587953456,6.82
2020-08-11,0.3915126625598905,1.9
2020-08-11,0.3915126625598905,1.9
2020-08-11,1.3908281998631074,2.79
2020-08-11,2.3901437371663246,3.97
2020-08-11,2.3901437371663246,3.87
2020-08-11,4.39151266255989,5.720000000000001
2020-08-11,4.39151266255989,5.359999999999999
2020-08-11,5.390828199863107,6.24
2020-08-11,6.3901437371663246,6.279999999999999
2020-08-11,8.39151266255989,6.619999999999999
2020-08-11,10.390143737166325,6.92
2020-08-12,0.3887748117727584,1.9100000000000001
2020-08-12,0.3887748117727584,1.92
2020-08-12,1.3880903490759753,2.84
2020-08-12,2.3874058863791925,4.0600000000000005
2020-08-12,2.3874058863791925,3.95
2020-08-12,4.388774811772758,5.85
2020-08-12,4.388774811772758,5.49
2020-08-12,5.388090349075975,6.390000000000001
2020-08-12,6.3874058863791925,6.4
2020-08-12,8.388774811772759,6.77
2020-08-12,10.387405886379192,7.07
2020-08-13,0.3860369609856263,1.9
2020-08-13,0.3860369609856263,1.92
2020-08-13,1.3853524982888432,2.83
2020-08-13,2.3846680355920604,4.050000000000001
2020-08-13,2.3846680355920604,3.95
2020-08-13,4.386036960985626,5.83
2020-08-13,4.386036960985626,5.48
2020-08-13,5.385352498288843,6.369999999999999
2020-08-13,6.38466803559206,6.390000000000001
2020-08-13,8.386036960985626,6.76
2020-08-13,10.38466803559206,7.050000000000001
2020-08-14,0.38329911019849416,1.94
2020-08-14,0.38329911019849416,1.9499999999999997
2020-08-14,1.3826146475017111,2.95
2020-08-14,2.3819301848049284,4.199999999999999
2020-08-14,2.3819301848049284,4.1
2020-08-14,4.383299110198494,6.07
2020-08-14,4.383299110198494,5.71
2020-08-14,5.382614647501711,6.630000000000001
2020-08-14,6.381930184804928,6.67
2020-08-14,8.383299110198495,7.0600000000000005
2020-08-14,10.381930184804927,7.380000000000001
2020-08-17,0.3750855578370979,1.94
2020-08-17,0.3750855578370979,1.9499999999999997
2020-08-17,1.374401095140315,2.92
2020-08-17,2.3737166324435317,4.140000000000001
2020-08-17,2.3737166324435317,4.050000000000001
2020-08-17,4.375085557837098,5.99
2020-08-17,4.375085557837098,5.65
2020-08-17,5.374401095140315,6.529999999999999
2020-08-17,6.373716632443532,6.59
2020-08-17,8.375085557837098,6.98
2020-08-17,10.373716632443532,7.29
2020-08-18,0.3723477070499658,1.92
2020-08-18,0.3723477070499658,1.94
2020-08-18,1.3716632443531827,2.86
2020-08-18,2.3709787816563996,4.07
2020-08-18,2.3709787816563996,3.98
2020-08-18,4.372347707049966,5.93
2020-08-18,4.372347707049966,5.58
2020-08-18,5.371663244353183,6.470000000000001
2020-08-18,6.3709787816564,6.51
2020-08-18,8.372347707049967,6.91
2020-08-18,10.3709787816564,7.23
2020-08-19,0.36960985626283366,1.9100000000000001
2020-08-19,0.36960985626283366,1.94
2020-08-19,1.3689253935660506,2.8
2020-08-19,2.3682409308692676,4.01
2020-08-19,2.3682409308692676,3.92
2020-08-19,4.369609856262834,5.85
2020-08-19,4.369609856262834,5.51
2020-08-19,5.368925393566051,6.4
2020-08-19,6.368240930869268,6.449999999999999
2020-08-19,8.369609856262834,6.85
2020-08-19,10.368240930869268,7.15
2020-08-20,0.3668720054757016,1.98
2020-08-20,0.3668720054757016,1.96
2020-08-20,1.3661875427789185,2.9699999999999998
2020-08-20,2.3655030800821355,4.1899999999999995
2020-08-20,2.3655030800821355,4.279999999999999
2020-08-20,4.3668720054757015,5.93
2020-08-20,4.3668720054757015,6.279999999999999
2020-08-20,5.366187542778919,6.82
2020-08-20,6.365503080082136,6.880000000000001
2020-08-20,8.366872005475702,7.25
2020-08-20,10.365503080082135,7.550000000000001
2020-08-21,0.36413415468856947,1.9699999999999998
2020-08-21,0.36413415468856947,1.98
2020-08-21,1.3634496919917864,2.93
2020-08-21,2.3627652292950034,4.140000000000001
2020-08-21,2.3627652292950034,4.04
2020-08-21,4.3641341546885695,6.02
2020-08-21,4.3641341546885695,5.68
2020-08-21,5.363449691991787,6.57
2020-08-21,6.362765229295003,6.6
2020-08-21,8.36413415468857,6.99
2020-08-21,10.362765229295004,7.279999999999999
2020-08-24,0.35592060232717315,1.9499999999999997
2020-08-24,0.35592060232717315,1.9499999999999997
2020-08-24,1.3552361396303902,2.88
2020-08-24,2.3545516769336072,4.050000000000001
2020-08-24,2.3545516769336072,3.95
2020-08-24,4.355920602327173,5.890000000000001
2020-08-24,4.355920602327173,5.54
2020-08-24,5.3552361396303905,6.449999999999999
2020-08-24,6.354551676933607,6.449999999999999
2020-08-24,8.355920602327172,6.85
2020-08-24,10.354551676933607,7.140000000000001
2020-08-25,0.3531827515400411,1.98
2020-08-25,0.3531827515400411,1.9699999999999998
2020-08-25,1.352498288843258,2.9
2020-08-25,2.351813826146475,4.119999999999999
2020-08-25,2.351813826146475,4.01
2020-08-25,4.353182751540041,5.99
2020-08-25,4.353182751540041,5.630000000000001
2020-08-25,5.352498288843258,6.54
2020-08-25,6.351813826146475,6.54
2020-08-25,8.353182751540041,6.92
2020-08-25,10.351813826146476,7.21
2020-08-26,0.35044490075290896,1.98
2020-08-26,0.35044490075290896,1.98
2020-08-26,1.3497604380561259,2.92
2020-08-26,2.349075975359343,4.15
2020-08-26,2.349075975359343,4.04
2020-08-26,4.350444900752909,6.029999999999999
2020-08-26,4.350444900752909,5.68
2020-08-26,5.349760438056126,6.58
2020-08-26,6.349075975359343,6.5600000000000005
2020-08-26,8.350444900752908,6.93
2020-08-26,10.349075975359343,7.24
2020-08-27,0.34770704996577684,2.02
2020-08-27,0.34770704996577684,2.02
2020-08-27,1.3470225872689938,2.99
2020-08-27,2.346338124572211,4.27
2020-08-27,2.346338124572211,4.16
2020-08-27,4.347707049965777,6.199999999999999
2020-08-27,4.347707049965777,5.84
2020-08-27,5.347022587268994,6.75
2020-08-27,6.346338124572211,6.720000000000001
2020-08-27,8.347707049965777,7.09
2020-08-27,10.346338124572211,7.34
2020-08-28,0.34496919917864477,2.03
2020-08-28,0.34496919917864477,2.02
2020-08-28,1.3442847364818618,2.98
2020-08-28,2.3436002737850785,4.220000000000001
2020-08-28,2.3436002737850785,4.119999999999999
2020-08-28,4.344969199178645,6.119999999999999
2020-08-28,4.344969199178645,5.76
2020-08-28,5.344284736481861,6.66
2020-08-28,6.3436002737850785,6.630000000000001
2020-08-28,8.344969199178644,6.99
2020-08-28,10.343600273785079,7.24
2020-08-31,0.33675564681724846,2.03
2020-08-31,0.33675564681724846,2.02
2020-08-31,1.3360711841204653,2.9699999999999998
2020-08-31,2.3353867214236823,4.21
2020-08-31,2.3353867214236823,4.109999999999999
2020-08-31,4.336755646817249,6.07
2020-08-31,4.336755646817249,5.73
2020-08-31,5.336071184120465,6.59
2020-08-31,6.335386721423682,6.58
2020-08-31,8.336755646817249,6.92
2020-08-31,10.335386721423683,7.18
2020-09-01,0.33401779603011633,2.06
2020-09-01,0.33401779603011633,2.04
2020-09-01,1.3333333333333333,2.9699999999999998
2020-09-01,2.3326488706365502,4.1899999999999995
2020-09-01,2.3326488706365502,4.1
2020-09-01,4.334017796030117,6.08
2020-09-01,4.334017796030117,5.73
2020-09-01,5.333333333333333,6.609999999999999
2020-09-01,6.33264887063655,6.59
2020-09-01,8.334017796030116,6.92
2020-09-01,10.33264887063655,7.18
2020-09-02,0.33127994524298426,2.03
2020-09-02,0.33127994524298426,2.01
2020-09-02,1.3305954825462012,2.92
2020-09-02,2.329911019849418,4.119999999999999
2020-09-02,2.329911019849418,4.03
2020-09-02,4.331279945242985,5.98
2020-09-02,4.331279945242985,5.630000000000001
2020-09-02,5.330595482546201,6.51
2020-09-02,6.329911019849418,6.48
2020-09-02,8.331279945242985,6.83
2020-09-02,10.329911019849419,7.1
2020-09-03,0.32854209445585214,2.03
2020-09-03,0.32854209445585214,2.0
2020-09-03,1.3278576317590691,2.98
2020-09-03,2.327173169062286,4.21
2020-09-03,2.327173169062286,4.109999999999999
2020-09-03,4.328542094455853,6.0600000000000005
2020-09-03,4.328542094455853,5.699999999999999
2020-09-03,5.327857631759069,6.58
2020-09-03,6.327173169062286,6.5600000000000005
2020-09-03,8.328542094455852,6.91
2020-09-03,10.327173169062286,7.18
2020-09-04,0.3258042436687201,1.9899999999999998
2020-09-04,0.3258042436687201,1.9499999999999997
2020-09-04,1.325119780971937,2.88
2020-09-04,2.324435318275154,4.109999999999999
2020-09-04,2.324435318275154,4.01
2020-09-04,4.32580424366872,5.949999999999999
2020-09-04,4.32580424366872,5.59
2020-09-04,5.325119780971937,6.470000000000001
2020-09-04,6.324435318275154,6.43
2020-09-04,8.32580424366872,6.79
2020-09-04,10.324435318275153,7.07
2020-09-08,0.31485284052019163,2.01
2020-09-08,0.31485284052019163,1.9499999999999997
2020-09-08,1.3141683778234086,2.92
2020-09-08,2.3134839151266258,4.15
2020-09-08,2.3134839151266258,4.050000000000001
2020-09-08,4.314852840520191,6.0
2020-09-08,4.314852840520191,5.630000000000001
2020-09-08,5.314168377823409,6.52
2020-09-08,6.313483915126626,6.49
2020-09-08,8.314852840520192,6.85
2020-09-08,10.313483915126625,7.119999999999999
2020-09-09,0.31211498973305957,2.01
2020-09-09,0.31211498973305957,1.94
2020-09-09,1.3114305270362765,2.94
2020-09-09,2.3107460643394937,4.1899999999999995
2020-09-09,2.3107460643394937,4.08
2020-09-09,4.312114989733059,6.050000000000001
2020-09-09,4.312114989733059,5.67
2020-09-09,5.3114305270362765,6.5600000000000005
2020-09-09,6.310746064339494,6.49
2020-09-09,8.31211498973306,6.85
2020-09-09,10.310746064339494,7.140000000000001
2020-09-10,0.30937713894592744,2.03
2020-09-10,0.30937713894592744,1.9499999999999997
2020-09-10,1.3086926762491444,2.9699999999999998
2020-09-10,2.308008213552361,4.23
2020-09-10,2.308008213552361,4.130000000000001
2020-09-10,4.309377138945927,6.08
2020-09-10,4.309377138945927,5.699999999999999
2020-09-10,5.308692676249144,6.59
2020-09-10,6.308008213552362,6.52
2020-09-10,8.309377138945928,6.880000000000001
2020-09-10,10.30800821355236,7.16
2020-09-11,0.3066392881587953,2.03
2020-09-11,0.3066392881587953,1.94
2020-09-11,1.3059548254620124,2.98
2020-09-11,2.305270362765229,4.27
2020-09-11,2.305270362765229,4.16
2020-09-11,4.306639288158795,6.23
2020-09-11,4.306639288158795,5.83
2020-09-11,5.305954825462012,6.75
2020-09-11,6.30527036276523,6.699999999999999
2020-09-11,8.306639288158795,7.0600000000000005
2020-09-11,10.30527036276523,7.369999999999999
2020-09-14,0.29842573579739906,2.01
2020-09-14,0.29842573579739906,1.92
2020-09-14,1.297741273100616,2.96
2020-09-14,2.297056810403833,4.27
2020-09-14,2.297056810403833,4.16
2020-09-14,4.298425735797399,6.199999999999999
2020-09-14,4.298425735797399,5.800000000000001
2020-09-14,5.297741273100616,6.720000000000001
2020-09-14,6.297056810403833,6.65
2020-09-14,8.2984257357974,7.029999999999999
2020-09-14,10.297056810403832,7.32
2020-09-15,0.29568788501026694,2.01
2020-09-15,0.29568788501026694,1.9100000000000001
2020-09-15,1.2950034223134839,2.95
2020-09-15,2.294318959616701,4.25
2020-09-15,2.294318959616701,4.140000000000001
2020-09-15,4.295687885010267,6.1899999999999995
2020-09-15,4.295687885010267,5.79
2020-09-15,5.295003422313484,6.73
2020-09-15,6.294318959616701,6.65
2020-09-15,8.295687885010267,7.01
2020-09-15,10.294318959616701,7.32
2020-09-16,0.2929500342231348,2.03
2020-09-16,0.2929500342231348,1.9300000000000002
2020-09-16,1.2922655715263518,2.99
2020-09-16,2.291581108829569,4.33
2020-09-16,2.291581108829569,4.23
2020-09-16,4.292950034223135,6.27
2020-09-16,4.292950034223135,5.869999999999999
2020-09-16,5.292265571526352,6.8100000000000005
2020-09-16,6.291581108829569,6.75
2020-09-16,8.292950034223136,7.09
2020-09-16,10.291581108829568,7.4
2020-09-17,0.29021218343600275,2.04
2020-09-17,0.29021218343600275,1.9300000000000002
2020-09-17,1.2895277207392197,3.02
2020-09-17,2.2888432580424367,4.46
2020-09-17,2.2888432580424367,4.359999999999999
2020-09-17,4.290212183436003,6.41
2020-09-17,4.290212183436003,6.02
2020-09-17,5.28952772073922,6.96
2020-09-17,6.288843258042436,6.9
2020-09-17,8.290212183436003,7.24
2020-09-17,10.288843258042437,7.54
2020-09-18,0.2874743326488706,2.04
2020-09-18,0.2874743326488706,1.9300000000000002
2020-09-18,1.2867898699520877,2.96
2020-09-18,2.2861054072553046,4.34
2020-09-18,2.2861054072553046,4.25
2020-09-18,4.287474332648871,6.32
2020-09-18,4.287474332648871,5.9399999999999995
2020-09-18,5.286789869952088,6.859999999999999
2020-09-18,6.286105407255304,6.8100000000000005
2020-09-18,8.28747433264887,7.140000000000001
2020-09-18,10.286105407255304,7.43
2020-09-21,0.2792607802874743,2.09
2020-09-21,0.2792607802874743,1.9699999999999998
2020-09-21,1.2785763175906912,3.15
2020-09-21,2.2778918548939084,4.68
2020-09-21,2.2778918548939084,4.58
2020-09-21,4.2792607802874745,6.6899999999999995
2020-09-21,4.2792607802874745,6.279999999999999
2020-09-21,5.278576317590692,7.220000000000001
2020-09-21,6.277891854893908,7.140000000000001
2020-09-21,8.279260780287474,7.4399999999999995
2020-09-21,10.277891854893909,7.75
2020-09-22,0.27652292950034224,2.09
2020-09-22,0.27652292950034224,1.9100000000000001
2020-09-22,1.2758384668035592,3.05
2020-09-22,2.2751540041067764,4.54
2020-09-22,2.2751540041067764,4.4399999999999995
2020-09-22,4.276522929500342,6.529999999999999
2020-09-22,4.276522929500342,6.1
2020-09-22,5.27583846680356,7.07
2020-09-22,6.275154004106776,6.96
2020-09-22,8.276522929500342,7.26
2020-09-22,10.275154004106776,7.57
2020-09-23,0.2737850787132101,2.15
2020-09-23,0.2737850787132101,1.9100000000000001
2020-09-23,1.273100616016427,3.05
2020-09-23,2.272416153319644,4.609999999999999
2020-09-23,2.272416153319644,4.49
2020-09-23,4.27378507871321,6.630000000000001
2020-09-23,4.27378507871321,6.16
2020-09-23,5.2731006160164275,7.16
2020-09-23,6.272416153319644,7.029999999999999
2020-09-23,8.27378507871321,7.300000000000001
2020-09-23,10.272416153319645,7.57
2020-09-24,0.27104722792607805,2.16
2020-09-24,0.27104722792607805,1.87
2020-09-24,1.270362765229295,3.05
2020-09-24,2.269678302532512,4.619999999999999
2020-09-24,2.269678302532512,4.5
2020-09-24,4.271047227926078,6.68
2020-09-24,4.271047227926078,6.220000000000001
2020-09-24,5.270362765229295,7.21
2020-09-24,6.269678302532512,7.08
2020-09-24,8.271047227926077,7.35
2020-09-24,10.269678302532512,7.67
2020-09-25,0.2683093771389459,2.17
2020-09-25,0.2683093771389459,1.83
2020-09-25,1.267624914442163,2.94
2020-09-25,2.2669404517453797,4.4399999999999995
2020-09-25,2.2669404517453797,4.32
2020-09-25,4.268309377138946,6.470000000000001
2020-09-25,4.268309377138946,6.029999999999999
2020-09-25,5.2676249144421625,7.01
2020-09-25,6.26694045174538,6.9
