date,rate_pct
2021-04-04,4.138681688564172
2021-04-05,4.138681688564172
2021-04-06,4.138681688564172
2021-04-07,4.138681688564172
2021-04-08,4.138681688564172
2021-04-09,4.138681688564172
2021-04-10,4.138681688564172
2021-04-11,4.138681688564172
2021-04-12,4.138681688564172
2021-04-13,4.138681688564172
2021-04-14,4.138681688564172
2021-04-15,4.138681688564172
2021-04-16,4.138681688564172
2021-04-17,4.138681688564172
2021-04-18,4.138681688564172
2021-04-19,4.138681688564172
2021-04-20,4.138681688564172
2021-04-21,4.138681688564172
2021-04-22,4.138681688564172
2021-04-23,4.138681688564172
2021-04-24,4.138681688564172
2021-04-25,4.138681688564172
2021-04-26,4.138681688564172
2021-04-27,4.138681688564172
2021-04-28,4.138681688564172
2021-04-29,4.138681688564172
2021-04-30,4.138681688564172
2021-05-01,4.138681688564172
2021-05-02,4.138681688564172
2021-05-03,4.138681688564172
2021-05-04,4.138681688564172
2021-05-05,4.138681688564172
2021-05-06,4.138681688564172
2021-05-07,4.138681688564172
2021-05-08,4.138681688564172
2021-05-10,4.138681688564172
2021-05-11,4.138681688564172
2021-05-12,4.138681688564172
2021-05-13,4.138681688564172
2021-05-14,4.138681688564172
2021-05-15,4.138681688564172
2021-05-16,4.138681688564172
2021-05-17,4.138681688564172
2021-05-18,4.138681688564172
2021-05-19,4.138681688564172
2021-05-20,4.138681688564172
2021-05-21,4.138681688564172
2021-05-22,4.138681688564172
2021-05-23,4.138681688564172
2021-05-24,4.138681688564172
2021-05-25,4.138681688564172
2021-05-26,4.138681688564172
2021-05-27,4.138681688564172
2021-05-28,4.138681688564172
2021-05-29,4.138681688564172
2021-05-30,4.138681688564172
2021-05-31,4.138681688564172
2021-06-01,4.138681688564172
2021-06-02,4.138681688564172
2021-06-03,4.138681688564172
2021-06-04,4.138681688564172
2021-06-05,4.138681688564172
2021-06-06,4.138681688564172
2021-06-07,4.138681688564172
2021-06-08,4.138681688564172
2021-06-09,4.138681688564172
2021-06-10,4.138681688564172
2021-06-11,4.138681688564172
2021-06-12,4.138681688564172
2021-06-13,4.138681688564172
2021-06-14,4.138681688564172
2021-06-15,4.138681688564172
2021-06-16,4.138681688564172
2021-06-17,4.138681688564172
2021-06-18,4.138681688564172
2021-06-19,4.138681688564172
2021-06-20,4.138681688564172
2021-06-21,4.138681688564172
2021-06-22,4.138681688564172
2021-06-23,4.138681688564172
2021-06-24,4.138681688564172
2021-06-25,4.402948819034314
2021-06-26,4.402948819034314
2021-06-27,4.402948819034314
2021-06-28,4.402948819034314
2021-06-29,4.402948819034314
2021-06-30,4.402948819034314
2021-07-01,4.402948819034314
2021-07-02,4.402948819034314
2021-07-03,4.402948819034314
2021-07-04,4.402948819034314
2021-07-05,4.402948819034314
2021-07-06,4.402948819034314
2021-07-07,4.402948819034314
2021-07-08,4.402948819034314
2021-07-09,4.402948819034314
2021-07-10,4.402948819034314
2021-07-11,4.402948819034314
2021-07-12,4.402948819034314
2021-07-13,4.402948819034314
2021-07-14,4.402948819034314
2021-07-15,4.402948819034314
2021-07-16,4.402948819034314
2021-07-17,4.402948819034314
2021-07-18,4.402948819034314
2021-07-19,4.402948819034314
2021-07-20,4.402948819034314
2021-07-21,4.402948819034314
2021-07-22,4.402948819034314
2021-07-23,4.402948819034314
2021-07-24,4.402948819034314
2021-07-25,4.402948819034314
2021-07-26,4.402948819034314
2021-07-27,4.402948819034314
2021-07-28,4.402948819034314
2021-07-29,4.402948819034314
2021-07-30,4.402948819034314
2021-07-31,4.402948819034314
2021-08-01,4.402948819034314
2021-08-02,4.402948819034314
2021-08-03,4.402948819034314
2021-08-04,4.402948819034314
2021-08-05,4.402948819034314
2021-08-06,4.402948819034314
2021-08-07,4.402948819034314
2021-08-08,4.402948819034314
2021-08-09,4.402948819034314
2021-08-10,4.402948819034314
2021-08-11,4.402948819034314
2021-08-12,4.402948819034314
2021-08-13,4.667884724031346
2021-08-14,4.667884724031346
2021-08-15,4.667884724031346
2021-08-16,4.667884724031346
2021-08-17,4.667884724031346
2021-08-18,4.667884724031346
2021-08-19,4.667884724031346
2021-08-20,4.667884724031346
2021-08-21,4.667884724031346
2021-08-22,4.667884724031346
2021-08-23,4.667884724031346
2021-08-24,4.667884724031346
2021-08-25,4.667884724031346
2021-08-26,4.667884724031346
2021-08-27,4.667884724031346
2021-08-28,4.667884724031346
2021-08-29,4.667884724031346
2021-08-30,4.667884724031346
2021-08-31,4.667884724031346
2021-09-01,4.667884724031346
2021-09-02,4.667884724031346
2021-09-03,4.667884724031346
2021-09-04,4.667884724031346
2021-09-05,4.667884724031346
2021-09-06,4.667884724031346
2021-09-07,4.667884724031346
2021-09-08,4.667884724031346
2021-09-09,4.667884724031346
2021-09-10,4.667884724031346
2021-09-11,4.667884724031346
2021-09-12,4.667884724031346
2021-09-13,4.667884724031346
2021-09-14,4.667884724031346
2021-09-15,4.667884724031346
2021-09-16,4.667884724031346
2021-09-17,4.667884724031346
2021-09-18,4.667884724031346
2021-09-19,4.667884724031346
2021-09-20,4.667884724031346
2021-09-21,4.667884724031346
2021-09-22,4.667884724031346
2021-09-23,4.667884724031346
2021-09-24,4.667884724031346
2021-09-25,4.667884724031346
2021-09-26,4.667884724031346
2021-09-27,4.667884724031346
2021-09-28,4.667884724031346
2021-09-29,4.667884724031346
2021-09-30,4.667884724031346
2021-10-01,4.933491091354236
2021-10-02,4.933491091354236
2021-10-03,4.933491091354236
2021-10-04,4.933491091354236
2021-10-05,4.933491091354236
2021-10-06,4.933491091354236
2021-10-07,4.933491091354236
2021-10-08,4.933491091354236
2021-10-09,4.933491091354236
2021-10-10,4.933491091354236
2021-10-11,4.933491091354236
2021-10-12,4.933491091354236
2021-10-13,4.933491091354236
2021-10-14,4.933491091354236
2021-10-15,4.933491091354236
2021-10-16,4.933491091354236
2021-10-17,4.933491091354236
2021-10-18,4.933491091354236
2021-10-19,4.933491091354236
2021-10-20,4.933491091354236
2021-10-21,4.933491091354236
2021-10-22,4.933491091354236
2021-10-23,4.933491091354236
2021-10-24,4.933491091354236
2021-10-25,4.933491091354236
2021-10-26,4.933491091354236
2021-10-27,4.933491091354236
2021-10-28,4.933491091354236
2021-10-29,4.933491091354236
2021-10-30,4.933491091354236
2021-10-31,4.933491091354236
2021-11-01,4.933491091354236
2021-11-02,4.933491091354236
2021-11-03,4.933491091354236
2021-11-04,4.933491091354236
2021-11-05,4.933491091354236
2021-11-06,4.933491091354236
2021-11-07,4.933491091354236
2021-11-08,4.933491091354236
2021-11-09,4.933491091354236
2021-11-10,4.933491091354236
2021-11-11,4.933491091354236
2021-11-12,5.199769613024108
2021-11-13,5.199769613024108
2021-11-14,5.199769613024108
2021-11-15,5.199769613024108
2021-11-16,5.199769613024108
2021-11-17,5.199769613024108
2021-11-18,5.199769613024108
2021-11-19,5.199769613024108
2021-11-20,5.199769613024108
2021-11-21,5.199769613024108
2021-11-22,5.199769613024108
2021-11-23,5.199769613024108
2021-11-24,5.199769613024108
2021-11-25,5.199769613024108
2021-11-26,5.199769613024108
2021-11-27,5.199769613024108
2021-11-28,5.199769613024108
2021-11-29,5.199769613024108
2021-11-30,5.199769613024108
2021-12-01,5.199769613024108
2021-12-02,5.199769613024108
2021-12-03,5.199769613024108
2021-12-04,5.199769613024108
2021-12-05,5.199769613024108
2021-12-06,5.199769613024108
2021-12-07,5.199769613024108
2021-12-08,5.199769613024108
2021-12-09,5.199769613024108
2021-12-10,5.199769613024108
2021-12-11,5.199769613024108
2021-12-12,5.199769613024108
2021-12-13,5.199769613024108
2021-12-14,5.199769613024108
2021-12-15,5.199769613024108
2021-12-16,5.199769613024108
2021-12-17,5.734349908885505
2021-12-18,5.734349908885505
2021-12-19,5.734349908885505
2021-12-20,5.734349908885505
2021-12-21,5.734349908885505
2021-12-22,5.734349908885505
2021-12-23,5.734349908885505
2021-12-24,5.734349908885505
2021-12-25,5.734349908885505
2021-12-26,5.734349908885505
2021-12-27,5.734349908885505
2021-12-28,5.734349908885505
2021-12-29,5.734349908885505
2021-12-30,5.734349908885505
2021-12-31,5.734349908885505
2022-01-01,5.734349908885505
2022-01-02,5.734349908885505
2022-01-03,5.734349908885505
2022-01-04,5.734349908885505
2022-01-05,5.734349908885505
2022-01-06,5.734349908885505
2022-01-07,5.734349908885505
2022-01-08,5.734349908885505
2022-01-09,5.734349908885505
2022-01-10,5.734349908885505
2022-01-11,5.734349908885505
2022-01-12,5.734349908885505
2022-01-13,5.734349908885505
2022-01-14,5.734349908885505
2022-01-15,5.734349908885505
2022-01-16,5.734349908885505
2022-01-17,5.734349908885505
2022-01-18,5.734349908885505
2022-01-19,5.734349908885505
2022-01-20,5.734349908885505
2022-01-21,5.734349908885505
2022-01-22,5.734349908885505
2022-01-23,5.734349908885505
2022-01-24,5.734349908885505
2022-01-25,5.734349908885505
2022-01-26,5.734349908885505
2022-01-27,5.734349908885505
2022-01-28,5.734349908885505
2022-01-29,5.734349908885505
2022-01-30,5.734349908885505
2022-01-31,5.734349908885505
2022-02-01,5.734349908885505
2022-02-02,5.734349908885505
2022-02-03,5.734349908885505
2022-02-04,5.734349908885505
2022-02-05,5.734349908885505
2022-02-06,5.734349908885505
2022-02-07,5.734349908885505
2022-02-08,5.734349908885505
2022-02-09,5.734349908885505
2022-02-10,5.734349908885505
2022-02-11,6.271639233298121
2022-02-12,6.271639233298121
2022-02-13,6.271639233298121
2022-02-14,6.271639233298121
2022-02-15,6.271639233298121
2022-02-16,6.271639233298121
2022-02-17,6.271639233298121
2022-02-18,6.271639233298121
2022-02-19,6.271639233298121
2022-02-20,6.271639233298121
2022-02-21,6.271639233298121
2022-02-22,6.271639233298121
2022-02-23,6.271639233298121
2022-02-24,6.271639233298121
2022-02-25,6.271639233298121
2022-02-26,6.271639233298121
2022-02-27,6.271639233298121
2022-02-28,6.271639233298121
2022-03-01,6.271639233298121
2022-03-02,6.271639233298121
2022-03-03,6.271639233298121
2022-03-04,6.271639233298121
2022-03-05,6.271639233298121
2022-03-06,6.271639233298121
2022-03-07,6.271639233298121
2022-03-08,6.271639233298121
2022-03-09,6.271639233298121
2022-03-10,6.271639233298121
2022-03-11,6.271639233298121
2022-03-12,6.271639233298121
2022-03-13,6.271639233298121
2022-03-14,6.271639233298121
2022-03-15,6.271639233298121
2022-03-16,6.271639233298121
2022-03-17,6.271639233298121
2022-03-18,6.271639233298121
2022-03-19,6.271639233298121
2022-03-20,6.271639233298121
2022-03-21,6.271639233298121
2022-03-22,6.271639233298121
2022-03-23,6.271639233298121
2022-03-24,6.271639233298121
2022-03-25,6.811651276567532
2022-03-26,6.811651276567532
2022-03-27,6.811651276567532
2022-03-28,6.811651276567532
2022-03-29,6.811651276567532
2022-03-30,6.811651276567532
2022-03-31,6.811651276567532
2022-04-01,6.811651276567532
2022-04-02,6.811651276567532
2022-04-03,6.811651276567532
2022-04-04,6.811651276567532
2022-04-05,6.811651276567532
2022-04-06,6.811651276567532
2022-04-07,6.811651276567532
2022-04-08,6.811651276567532
2022-04-09,6.811651276567532
2022-04-11,6.811651276567532
2022-04-12,6.811651276567532
2022-04-13,6.811651276567532
2022-04-14,6.811651276567532
2022-04-15,6.811651276567532
2022-04-16,6.811651276567532
2022-04-17,6.811651276567532
2022-04-18,6.811651276567532
2022-04-19,6.811651276567532
2022-04-20,6.811651276567532
2022-04-21,6.811651276567532
2022-04-22,6.811651276567532
2022-04-23,6.811651276567532
2022-04-24,6.811651276567532
2022-04-25,6.811651276567532
2022-04-26,6.811651276567532
2022-04-27,6.811651276567532
2022-04-28,6.811651276567532
2022-04-29,6.811651276567532
2022-04-30,6.811651276567532
2022-05-01,6.811651276567532
2022-05-02,6.811651276567532
2022-05-03,6.811651276567532
2022-05-04,6.811651276567532
2022-05-05,6.811651276567532
2022-05-06,6.811651276567532
2022-05-07,6.811651276567532
2022-05-08,6.811651276567532
2022-05-09,6.811651276567532
2022-05-10,6.811651276567532
2022-05-11,6.811651276567532
2022-05-12,6.811651276567532
2022-05-13,7.35439979799275
2022-05-14,7.35439979799275
2022-05-15,7.35439979799275
2022-05-16,7.35439979799275
2022-05-17,7.35439979799275
2022-05-18,7.35439979799275
2022-05-19,7.35439979799275
2022-05-20,7.35439979799275
2022-05-21,7.35439979799275
2022-05-22,7.35439979799275
2022-05-23,7.35439979799275
2022-05-24,7.35439979799275
2022-05-25,7.35439979799275
2022-05-26,7.35439979799275
2022-05-27,7.35439979799275
2022-05-28,7.35439979799275
2022-05-29,7.35439979799275
2022-05-30,7.35439979799275
2022-05-31,7.35439979799275
2022-06-01,7.35439979799275
2022-06-02,7.35439979799275
2022-06-03,7.35439979799275
2022-06-04,7.35439979799275
2022-06-05,7.35439979799275
2022-06-06,7.35439979799275
2022-06-07,7.35439979799275
2022-06-08,7.35439979799275
2022-06-09,7.35439979799275
2022-06-10,7.35439979799275
2022-06-11,7.35439979799275
2022-06-12,7.35439979799275
2022-06-13,7.35439979799275
2022-06-14,7.35439979799275
2022-06-15,7.35439979799275
2022-06-16,7.35439979799275
2022-06-17,7.35439979799275
2022-06-18,7.35439979799275
2022-06-19,7.35439979799275
2022-06-20,7.35439979799275
2022-06-21,7.35439979799275
2022-06-22,7.35439979799275
2022-06-23,7.35439979799275
2022-06-24,8.17368374591152
2022-06-25,8.17368374591152
2022-06-26,8.17368374591152
2022-06-27,8.17368374591152
2022-06-28,8.17368374591152
2022-06-29,8.17368374591152
2022-06-30,8.17368374591152
2022-07-01,8.17368374591152
2022-07-02,8.17368374591152
2022-07-03,8.17368374591152
2022-07-04,8.17368374591152
2022-07-05,8.17368374591152
2022-07-06,8.17368374591152
2022-07-07,8.17368374591152
2022-07-08,8.17368374591152
2022-07-09,8.17368374591152
2022-07-10,8.17368374591152
2022-07-11,8.17368374591152
2022-07-12,8.17368374591152
2022-07-13,8.17368374591152
2022-07-14,8.17368374591152
2022-07-15,8.17368374591152
2022-07-16,8.17368374591152
2022-07-17,8.17368374591152
2022-07-18,8.17368374591152
2022-07-19,8.17368374591152
2022-07-20,8.17368374591152
2022-07-21,8.17368374591152
2022-07-22,8.17368374591152
2022-07-23,8.17368374591152
2022-07-24,8.17368374591152
2022-07-25,8.17368374591152
2022-07-26,8.17368374591152
2022-07-27,8.17368374591152
2022-07-28,8.17368374591152
2022-07-29,8.17368374591152
2022-07-30,8.17368374591152
2022-07-31,8.17368374591152
2022-08-01,8.17368374591152
2022-08-02,8.17368374591152
2022-08-03,8.17368374591152
2022-08-04,8.17368374591152
2022-08-05,8.17368374591152
2022-08-06,8.17368374591152
2022-08-07,8.17368374591152
2022-08-08,8.17368374591152
2022-08-09,8.17368374591152
2022-08-10,8.17368374591152
2022-08-11,8.17368374591152
2022-08-12,8.999202866548806
2022-08-13,8.999202866548806
2022-08-14,8.999202866548806
2022-08-15,8.999202866548806
2022-08-16,8.999202866548806
2022-08-17,8.999202866548806
2022-08-18,8.999202866548806
2022-08-19,8.999202866548806
2022-08-20,8.999202866548806
2022-08-21,8.999202866548806
2022-08-22,8.999202866548806
2022-08-23,8.999202866548806
2022-08-24,8.999202866548806
2022-08-25,8.999202866548806
2022-08-26,8.999202866548806
2022-08-27,8.999202866548806
2022-08-28,8.999202866548806
2022-08-29,8.999202866548806
2022-08-30,8.999202866548806
2022-08-31,8.999202866548806
2022-09-01,8.999202866548806
2022-09-02,8.999202866548806
2022-09-03,8.999202866548806
2022-09-04,8.999202866548806
2022-09-05,8.999202866548806
2022-09-06,8.999202866548806
2022-09-07,8.999202866548806
2022-09-08,8.999202866548806
2022-09-09,8.999202866548806
2022-09-10,8.999202866548806
2022-09-11,8.999202866548806
2022-09-12,8.999202866548806
2022-09-13,8.999202866548806
2022-09-14,8.999202866548806
2022-09-15,8.999202866548806
2022-09-16,8.999202866548806
2022-09-17,8.999202866548806
2022-09-18,8.999202866548806
2022-09-19,8.999202866548806
2022-09-20,8.999202866548806
2022-09-21,8.999202866548806
2022-09-22,8.999202866548806
2022-09-23,8.999202866548806
2022-09-24,8.999202866548806
2022-09-26,8.999202866548806
2022-09-27,8.999202866548806
2022-09-28,8.999202866548806
2022-09-29,8.999202866548806
2022-09-30,9.831004481425865
2022-10-01,9.831004481425865
2022-10-02,9.831004481425865
2022-10-03,9.831004481425865
2022-10-04,9.831004481425865
2022-10-05,9.831004481425865
2022-10-06,9.831004481425865
2022-10-07,9.831004481425865
2022-10-08,9.831004481425865
2022-10-09,9.831004481425865
2022-10-10,9.831004481425865
2022-10-11,9.831004481425865
2022-10-12,9.831004481425865
2022-10-13,9.831004481425865
2022-10-14,9.831004481425865
2022-10-15,9.831004481425865
2022-10-16,9.831004481425865
2022-10-17,9.831004481425865
2022-10-18,9.831004481425865
2022-10-19,9.831004481425865
2022-10-20,9.831004481425865
2022-10-21,9.831004481425865
2022-10-22,9.831004481425865
2022-10-23,9.831004481425865
2022-10-24,9.831004481425865
2022-10-25,9.831004481425865
2022-10-26,9.831004481425865
2022-10-27,9.831004481425865
2022-10-28,9.831004481425865
2022-10-29,9.831004481425865
2022-10-30,9.831004481425865
2022-10-31,9.831004481425865
2022-11-01,9.831004481425865
2022-11-02,9.831004481425865
2022-11-03,9.831004481425865
2022-11-04,9.831004481425865
2022-11-05,9.831004481425865
2022-11-06,9.831004481425865
2022-11-07,9.831004481425865
2022-11-08,9.831004481425865
2022-11-09,9.831004481425865
2022-11-10,9.831004481425865
2022-11-11,10.669136270211354
2022-11-12,10.669136270211354
2022-11-13,10.669136270211354
2022-11-14,10.669136270211354
2022-11-15,10.669136270211354
2022-11-16,10.669136270211354
2022-11-17,10.669136270211354
2022-11-18,10.669136270211354
2022-11-19,10.669136270211354
2022-11-20,10.669136270211354
2022-11-21,10.669136270211354
2022-11-22,10.669136270211354
2022-11-23,10.669136270211354
2022-11-24,10.669136270211354
2022-11-25,10.669136270211354
2022-11-26,10.669136270211354
2022-11-27,10.669136270211354
2022-11-28,10.669136270211354
2022-11-29,10.669136270211354
2022-11-30,10.669136270211354
2022-12-01,10.669136270211354
2022-12-02,10.669136270211354
2022-12-03,10.669136270211354
2022-12-04,10.669136270211354
2022-12-05,10.669136270211354
2022-12-06,10.669136270211354
2022-12-07,10.669136270211354
2022-12-08,10.669136270211354
2022-12-09,10.669136270211354
2022-12-10,10.669136270211354
2022-12-11,10.669136270211354
2022-12-12,10.669136270211354
2022-12-13,10.669136270211354
2022-12-14,10.669136270211354
2022-12-15,10.669136270211354
2022-12-16,11.23143126812607
2022-12-17,11.23143126812607
2022-12-18,11.23143126812607
2022-12-19,11.23143126812607
2022-12-20,11.23143126812607
2022-12-21,11.23143126812607
2022-12-22,11.23143126812607
2022-12-23,11.23143126812607
2022-12-24,11.23143126812607
2022-12-25,11.23143126812607
2022-12-26,11.23143126812607
2022-12-27,11.23143126812607
2022-12-28,11.23143126812607
2022-12-29,11.23143126812607
2022-12-30,11.23143126812607
2022-12-31,11.23143126812607
2023-01-01,11.23143126812607
2023-01-02,11.23143126812607
2023-01-03,11.23143126812607
2023-01-04,11.23143126812607
2023-01-05,11.23143126812607
2023-01-06,11.23143126812607
2023-01-07,11.23143126812607
2023-01-08,11.23143126812607
2023-01-09,11.23143126812607
2023-01-10,11.23143126812607
2023-01-11,11.23143126812607
2023-01-12,11.23143126812607
2023-01-13,11.23143126812607
2023-01-14,11.23143126812607
2023-01-15,11.23143126812607
2023-01-16,11.23143126812607
2023-01-17,11.23143126812607
2023-01-18,11.23143126812607
2023-01-19,11.23143126812607
2023-01-20,11.23143126812607
2023-01-21,11.23143126812607
2023-01-22,11.23143126812607
2023-01-23,11.23143126812607
2023-01-24,11.23143126812607
2023-01-25,11.23143126812607
2023-01-26,11.23143126812607
2023-01-27,11.23143126812607
2023-01-28,11.23143126812607
2023-01-29,11.23143126812607
2023-01-30,11.23143126812607
2023-01-31,11.23143126812607
2023-02-01,11.23143126812607
2023-02-02,11.23143126812607
2023-02-03,11.23143126812607
2023-02-04,11.23143126812607
2023-02-05,11.23143126812607
2023-02-06,11.23143126812607
2023-02-07,11.23143126812607
2023-02-08,11.23143126812607
2023-02-09,11.23143126812607
2023-02-10,11.796575344423154
2023-02-11,11.796575344423154
2023-02-12,11.796575344423154
