date,tenor_yrs,yield_pct
2023-03-08,3.0,4.765460249999998
2023-03-08,5.0,4.387089000000022
2023-03-08,7.0,4.233890250000005
2023-03-08,10.0,4.019601000000006
2023-03-08,20.0,4.152230250000022
2023-03-08,30.0,3.917636000000013
2023-03-09,0.08333333333333333,4.888322249999977
2023-03-09,0.25,5.11375624999999
2023-03-09,0.5,5.3907559999999854
2023-03-09,1.0,5.247080999999998
2023-03-09,2.0,4.96002499999999
2023-03-09,3.0,4.61198399999998
2023-03-09,5.0,4.264520999999988
2023-03-09,7.0,4.1420249999999825
2023-03-09,10.0,3.968612249999981
2023-03-09,20.0,4.131820250000007
2023-03-09,30.0,3.917636000000013
2023-03-10,0.08333333333333333,4.867840249999977
2023-03-10,0.25,5.072750250000002
2023-03-10,0.5,5.236822249999995
2023-03-10,1.0,4.96002499999999
2023-03-10,2.0,4.652899999999982
2023-03-10,3.0,4.356440249999993
2023-03-10,5.0,3.9992040000000006
2023-03-10,7.0,3.8972490000000137
2023-03-10,10.0,3.734225000000002
2023-03-10,20.0,3.9380250000000228
2023-03-10,30.0,3.734225000000002
2023-03-13,0.08333333333333333,4.673360999999976
2023-03-13,0.25,4.929292250000028
2023-03-13,0.5,4.867840249999977
2023-03-13,1.0,4.346225000000015
2023-03-13,2.0,4.070602250000022
2023-03-13,3.0,3.917636000000013
2023-03-13,5.0,3.7138560000000043
2023-03-13,7.0,3.683306250000018
2023-03-13,10.0,3.5815062499999772
2023-03-13,20.0,3.8870562499999872
2023-03-13,30.0,3.734225000000002
2023-03-14,0.08333333333333333,4.519952250000014
2023-03-14,0.25,4.939535999999989
2023-03-14,0.5,4.990762250000014
2023-03-14,1.0,4.499506250000018
2023-03-14,2.0,4.244099999999973
2023-03-14,3.0,4.091006250000029
2023-03-14,5.0,3.815720999999983
2023-03-14,7.0,3.7749689999999836
2023-03-14,10.0,3.6731239999999943
2023-03-14,20.0,3.9482202499999897
2023-03-14,30.0,3.805532249999999
2023-03-15,0.08333333333333333,4.274732249999991
2023-03-15,0.25,4.806406249999995
2023-03-15,0.5,4.785932249999991
2023-03-15,1.0,4.233890250000005
2023-03-15,2.0,3.968612249999981
2023-03-15,3.0,3.8666722499999917
2023-03-15,5.0,3.6222202499999856
2023-03-15,7.0,3.6018622499999875
2023-03-15,10.0,3.540800249999987
2023-03-15,20.0,3.8564809999999783
2023-03-15,30.0,3.734225000000002
2023-03-16,0.08333333333333333,4.264520999999988
2023-03-16,0.25,4.796169000000017
2023-03-16,0.5,5.0010089999999785
2023-03-16,1.0,4.540400250000021
2023-03-16,2.0,4.1828489999999885
2023-03-16,3.0,4.029800249999993
2023-03-16,5.0,3.754595999999988
2023-03-16,7.0,3.703672250000012
2023-03-16,10.0,3.591684000000006
2023-03-16,20.0,3.907442249999993
2023-03-16,30.0,3.7444102500000076
2023-03-17,0.08333333333333333,4.356440249999993
2023-03-17,0.25,4.571075999999996
2023-03-17,0.5,4.765460249999998
2023-03-17,1.0,4.3053690000000255
2023-03-17,2.0,3.8462902500000062
2023-03-17,3.0,3.7138560000000043
2023-03-17,5.0,3.4695840000000144
2023-03-17,7.0,3.479756249999988
2023-03-17,10.0,3.4187302500000127
2023-03-17,20.0,3.7953439999999894
2023-03-17,30.0,3.6324000000000023
2023-03-20,0.08333333333333333,4.387089000000022
2023-03-20,0.25,4.867840249999977
2023-03-20,0.5,4.857599999999995
2023-03-20,1.0,4.387089000000022
2023-03-20,2.0,3.95841600000002
2023-03-20,3.0,3.805532249999999
2023-03-20,5.0,3.591684000000006
2023-03-20,7.0,3.5815062499999772
2023-03-20,10.0,3.5001022499999923
2023-03-20,20.0,3.8666722499999917
2023-03-20,30.0,3.683306250000018
2023-03-21,0.08333333333333333,4.111412250000024
2023-03-21,0.25,4.837121
2023-03-21,0.5,5.021503999999988
2023-03-21,1.0,4.734756000000018
2023-03-21,2.0,4.213472250000017
2023-03-21,3.0,4.019601000000006
2023-03-21,5.0,3.7647822500000094
2023-03-21,7.0,3.7138560000000043
2023-03-21,10.0,3.6222202499999856
2023-03-21,20.0,3.9380250000000228
2023-03-21,30.0,3.7647822500000094
2023-03-22,0.08333333333333333,4.2032639999999954
2023-03-22,0.25,4.847360249999988
