date,tenor_yrs,yield_pct
2020-07-23,0.07671232876712329,4.977520176684669
2020-07-23,0.2493150684931507,4.809173487894469
2020-07-23,0.4986301369863014,4.718419832358545
2020-07-23,0.9972602739726028,4.664182356706781
2020-07-23,3.0,4.6835922499999905
2020-07-30,0.07671232876712329,4.797395589917186
2020-07-30,0.2493150684931507,4.683197135206285
2020-07-30,0.4986301369863014,4.708044105149001
2020-07-30,0.9972602739726028,4.60334147355983
2020-07-30,30.0,6.946622249999979
2020-08-06,0.07671232876712329,4.691573292489126
2020-08-06,0.2493150684931507,4.6936908208811134
2020-08-06,0.4986301369863014,4.697668893397977
2020-08-06,0.9972602739726028,4.5627809386533436
2020-08-06,5.0,4.908806250000031
2020-08-13,0.07671232876712329,4.638699149399095
2020-08-13,0.2493150684931507,4.63074054995698
2020-08-13,0.4986301369863014,4.62505684396648
2020-08-13,0.9972602739726028,4.50194021712238
2020-08-13,10.0,5.853232250000007
2020-08-20,0.07671232876712329,4.585849662661046
2020-08-20,0.2493150684931507,4.588789491126333
2020-08-20,0.4986301369863014,4.562838047292828
2020-08-20,0.9972602739726028,4.552640811661357
2020-08-20,3.0,4.724522249999996
2020-08-27,0.07671232876712329,4.659845847282451
2020-08-27,0.2493150684931507,4.620251601254255
2020-08-27,0.4986301369863014,4.614685755878289
2020-08-27,0.9972602739726028,4.542500687363771
2020-08-27,20.0,6.770889000000024
2020-09-03,0.07671232876712329,4.575282723148066
2020-09-03,0.2493150684931507,4.620251601254255
2020-09-03,0.4986301369863014,4.573206558096321
2020-09-03,0.9972602739726028,4.522220446852776
2020-09-03,5.0,4.929292250000028
2020-09-10,0.07671232876712329,4.564716769382815
2020-09-10,0.2493150684931507,4.5573344841354
2020-09-10,0.4986301369863014,4.573206558096321
2020-09-10,0.9972602739726028,4.5627809386533436
2020-09-10,30.0,7.1018009999999965
2020-09-17,0.07671232876712329,4.6069864992689835
2020-09-17,0.2493150684931507,4.5468510600949585
2020-09-17,0.4986301369863014,4.542102572055295
2020-09-17,0.9972602739726028,4.522220446852776
2020-09-17,3.0,4.61198399999998
2020-09-24,0.07671232876712329,4.3957955020888395
2020-09-24,0.2493150684931507,4.452535747514741
2020-09-24,0.4986301369863014,4.459181289343772
2020-09-24,0.9972602739726028,4.420819406048926
2020-09-24,10.0,5.760655999999997
2020-10-01,0.07671232876712329,4.321971705393057
2020-10-01,0.2493150684931507,4.400165958750257
2020-10-01,0.4986301369863014,4.407372239945162
2020-10-01,0.9972602739726028,4.420819406048926
2020-10-01,5.0,5.288121000000001
2020-10-08,0.07671232876712329,4.406345695348279
2020-10-08,0.2493150684931507,4.410638339297557
2020-10-08,0.4986301369863014,4.428094313340369
2020-10-08,0.9972602739726028,4.430959497993681
2020-10-08,20.0,7.143200999999988
2020-10-15,0.07671232876712329,4.364150827867119
2020-10-15,0.2493150684931507,4.400165958750257
2020-10-15,0.4986301369863014,4.438456123219936
2020-10-15,0.9972602739726028,4.441099592635922
2020-10-15,3.0,4.530175999999986
2020-10-22,0.07671232876712329,4.279808322538803
2020-10-22,0.2493150684931507,4.389694366726449
2020-10-22,0.4986301369863014,4.397011976429255
2020-10-22,0.9972602739726028,4.4106793168019465
2020-10-22,30.0,7.277806249999985
2020-10-29,0.07671232876712329,4.364150827867119
2020-10-29,0.2493150684931507,4.421111508408004
2020-10-29,0.4986301369863014,4.397011976429255
2020-10-29,0.9972602739726028,4.451239689975428
2020-10-29,5.0,5.318906250000022
